method,n,snr_gain_mean,snr_gain_std,amp_ratio_mean,amp_ratio_std,delay_s_mean,delay_s_std,psd_1_5_mean,psd_1_5_std,psd_5_10_mean,psd_5_10_std,psd_10_20_mean,psd_10_20_std
exp5_p0_seed43_e001,25,-1.235284589842306,4.733310639780471,0.4024674629803442,0.18402960097175455,0.13842105263157892,0.9862169247760258,5.8792474082018815,6.802292105461278,0.7069138544406824,9.514487011147999,7.155890635201477,8.231530604876017
exp5_p0_seed43_e002,25,-1.8185007289318842,6.730739734956919,0.428673119202325,0.18428139585266615,-0.18066666666666667,1.058989875095865,6.358647427259633,6.199897172336779,1.6580729710643953,8.628852956906913,8.12142543550096,7.584673730602224
exp5_p0_seed43_e003,25,-0.6029184817381988,5.641678702788535,0.4031896961537829,0.17453470139502775,-0.5441176470588236,1.1467245365081178,6.9426738466714495,4.726531911079938,1.5963164669721936,7.983720711170071,8.102539525310103,7.204125791729941
exp5_p0_seed43_e004,25,-1.6665934103898719,6.004750222176577,0.40461060633008955,0.16456522952936892,-0.341764705882353,1.066838293574372,6.598135735802418,4.708770658552609,1.42623079021972,8.08431806623068,7.855498324950521,6.921823645806344
exp5_p0_seed43_e005,25,-0.7177647810116694,3.9484235328879986,0.4723972389417084,0.17966208313211146,-0.32999999999999996,1.0811202766721095,5.389664840166555,4.309260514332711,0.1920047921753353,7.8994540945358525,6.247340287986937,6.8144085281561795
exp5_p0_seed43_e006,25,-1.6947470174456927,5.673852025277198,0.44792086655983554,0.17059715836833914,-0.1988888888888889,1.0204132544594582,4.907957380193775,5.464892443420164,0.03678247755816457,8.555932891271638,6.2141680141298705,7.336277544908322
exp5_p0_seed43_e007,25,-1.3008391508498676,4.297361895121559,0.47982106814432507,0.18544778508840135,-0.174375,0.9592898985056603,4.91367596176476,4.79579732872054,0.3297238496136559,8.146255375630703,6.514107162079868,6.85537099034497
exp5_p0_seed43_e008,25,-0.7169553851581649,4.072133473581812,0.4829312670217184,0.19498904428634822,-0.20714285714285716,0.9746386038749262,5.3988136449780395,4.140464822397359,0.6795580274537331,8.057121557727971,6.897885218274394,6.679125576870084
exp5_p0_seed43_e009,25,-2.5216325152669534,5.422340092947653,0.42610977940852,0.1697529844404165,-0.17733333333333334,0.9858361369359965,5.7380057610041115,4.775940950203066,0.7547938298050119,8.276457117293587,6.572054871699849,7.093294299613252
exp5_p0_seed43_e010,25,-1.9783324178508597,5.124765758655949,0.4280648185132459,0.17025226027423226,-0.22230769230769226,0.9872273048691926,5.787983680587332,4.54483020842969,1.2462705358968287,7.988555482977752,7.067853838610624,6.711048593437145
exp5_p0_seed43_e011,25,-1.6014209418314869,5.211179393686571,0.4187259885517347,0.182370695257328,-0.30000000000000004,1.0150492598884056,5.9818004872635875,4.989577482195118,1.093582379341128,7.997556147474175,6.838422325448342,7.04766826684251
exp5_p0_seed43_e012,25,-2.353665704444305,6.224230867172571,0.29182039897326584,0.15521618319156014,-0.16000000000000003,0.9777388881154995,7.161368323319725,6.640707409340152,2.486628946655016,9.35880934744399,8.48936248333913,8.098583772814106
exp5_p0_seed43_e013,25,-3.131853424011839,5.891878062942219,0.33629204702203197,0.18641528664873877,-0.0014285714285714338,0.9558007648253982,6.1451116571489255,6.90285683062351,1.8688559083920426,9.474492344132297,8.069243327344866,8.39204852341956
exp5_p0_seed43_e014,25,-3.9075809114689006,6.420017102685055,0.3185558881478185,0.17096849476108253,0.21875,1.2062953359356074,7.7205285730858835,8.218290944921092,3.431741929981168,10.577316544823267,9.390832951586665,9.241034572938888
exp5_p0_seed43_e015,25,-3.1026763697776416,5.77665217304251,0.2816871049938365,0.16538750271363337,0.007857142857142875,1.1379190190332311,8.919004205067553,8.017814474818227,4.716170398519875,10.504884136453066,10.477361708250314,9.022235738271334
exp5_p0_seed44_e001,25,-1.903657544053912,6.938637391507975,0.4065411090977405,0.201672236810301,0.20529411764705882,0.9290609911407945,5.98764806947455,6.7811514959469985,0.63748390242833,9.596295361202063,6.795043980026127,8.254276359532552
exp5_p0_seed44_e002,25,-1.4435070801708294,6.906785556503116,0.4325868538674264,0.1749747900404261,-0.40187500000000004,1.0745244224190533,6.035493372818487,6.248008228443402,1.145616530663324,8.677195876811851,7.684185563955626,7.652855242530062
exp5_p0_seed44_e003,25,-0.9424260725009631,5.745516481733321,0.4329915321446801,0.18755560179992184,-0.4866666666666666,0.9302735559441044,6.392784391237894,4.836277736152185,1.619894790174539,7.931125635394569,8.015589855641062,7.340055000248222
exp5_p0_seed44_e004,25,-0.9405104169365205,4.089503853077032,0.41636050932805097,0.174882777711376,-0.31857142857142856,0.9456657303029373,6.3319081146482485,4.402910158258571,1.5188431712506616,7.635777000333135,7.643422873277774,6.639743412825329
exp5_p0_seed44_e005,25,-1.9879078047688241,5.150367478535461,0.44703230463715293,0.18336982601359603,-0.19285714285714287,0.831697305612604,5.614690983450064,4.332278633413664,0.651062959473513,7.534730286979394,7.0232906126249866,6.251011446465961
exp5_p0_seed44_e006,25,-1.2261240031573744,4.5412619706160395,0.4124103801589299,0.16315303167470216,-0.4326666666666667,0.8431565032002593,6.012457504975015,4.434424007069937,1.2263835091419104,7.564270602232988,7.5261161120989835,6.255565754039587
exp5_p0_seed44_e007,25,-1.8695189584336904,4.9886944742228145,0.48477872840863917,0.18356126064432693,-0.32,0.7521865562376234,4.925085241956496,3.9476698904981538,-0.08780916641536124,7.665641856059461,6.183633526270729,6.4140604309991245
exp5_p0_seed44_e008,25,-0.9113555043634158,3.7669833256195697,0.40976251882871095,0.16791217991899374,-0.5028571428571429,0.9494015300736156,5.883164195284398,4.238898286983116,1.2183538168420618,7.7257941336795035,7.273708915590142,6.68881012841763
exp5_p0_seed44_e009,25,-1.6638619023230903,4.855248311685637,0.47494880836366954,0.18664409866952608,-0.12400000000000003,0.964190852476832,5.9595190883398255,3.8386354433210395,0.9578631122395131,7.697888877687056,7.0471435269008325,6.571121857561877
exp5_p0_seed44_e010,25,-1.4720566480816557,6.607605798662893,0.35086924794170676,0.17158994952291853,0.25062500000000004,1.0465686118812279,7.138086184330203,7.160744531208849,1.8288479634011836,9.729204824978913,7.577537580852992,8.857699679995063
exp5_p0_seed44_e011,25,-1.4304020877853136,7.195978663980506,0.1774287467180613,0.12551122502408907,0.22124999999999997,0.9253977185513266,13.4759726264971,8.036735428999148,8.780952870890994,10.657966262906966,14.138151789376009,9.413243401892714
exp5_p0_seed44_e012,25,-0.8231943411286116,7.095474495908182,0.42903394560834945,0.29989104191740734,0.23100000000000004,0.7803133985777766,8.483091755544521,6.385736602744883,3.3093241140886813,9.019954177867819,8.404723886577933,8.714616751037722
exp5_p0_seed44_e013,25,-2.233060749382777,6.440809525699707,0.48630479521361797,0.31613229789497493,0.2710526315789474,0.9698122158810034,6.863106600067467,6.480581056280915,1.8426845869136659,9.69987480757484,7.077547467216476,8.935449853457216
exp5_p0_seed44_e014,25,-1.5151348067109274,7.198288561854572,0.3464859856935613,0.26203163369788485,0.37444444444444447,0.8297671843637308,8.711473050376773,8.387987813842203,3.9392188739130454,11.455054717676559,9.516212135861362,10.640338765858827

