event_id,station,file_name,method,snr_raw,snr,snr_gain,amp_ratio,delay_s,psd_1_5,psd_5_10,psd_10_20
AM.R663D.event.20250924T222821,R663D,AM.R663D.event.20250924T222821.mseed,p05_e16,4.144283745958305,3.001205320811611,-1.1430784251466934,0.30446554883072424,,3.0715683213854343,7.604301005494847,11.771235032869763
AM.R663D.event.20251127T171925,R663D,AM.R663D.event.20251127T171925.mseed,Raw,0.7334313834671122,0.7334313834671122,0.0,1.0,-0.39,,,
AM.R663D.event.20251127T171925,R663D,AM.R663D.event.20251127T171925.mseed,Bandpass,0.7334313834671122,0.7353327412225885,0.001901357755476285,0.312362566334028,-0.85,0.11099657047624195,0.00015157164760386127,1.8045749652040213
AM.R663D.event.20251127T171925,R663D,AM.R663D.event.20251127T171925.mseed,Wiener,0.7334313834671122,2.0857418970488975,1.3523105135817852,0.7703958240466017,-1.01,8.377218175911496,23.8780561402635,11.299840596128005
AM.R663D.event.20251127T171925,R663D,AM.R663D.event.20251127T171925.mseed,p0_e06,0.7334313834671122,-2.1291460718337603,-2.8625774553008725,0.37291506521820766,-0.15,5.245878215743157,11.152275686150602,4.640714181209704
AM.R663D.event.20251127T171925,R663D,AM.R663D.event.20251127T171925.mseed,p01_e07,0.7334313834671122,-1.522390972180926,-2.2558223556480383,0.36100089583628864,-0.08,3.830246979016121,10.081304096940254,4.314290581538379
AM.R663D.event.20251127T171925,R663D,AM.R663D.event.20251127T171925.mseed,p05_e16,0.7334313834671122,-1.632559662744497,-2.365991046211609,0.3228199189438971,,5.4435001806826335,11.259883164451091,5.136372072552777
AM.R663D.event.20251208T142747,R663D,AM.R663D.event.20251208T142747.mseed,Raw,6.821899518638768,6.821899518638768,0.0,1.0,,,,
AM.R663D.event.20251208T142747,R663D,AM.R663D.event.20251208T142747.mseed,Bandpass,6.821899518638768,5.717916541715442,-1.1039829769233256,0.3602523918012962,,0.06809990682572475,0.00038164179960095847,1.645032075657473
AM.R663D.event.20251208T142747,R663D,AM.R663D.event.20251208T142747.mseed,Wiener,6.821899518638768,16.630897368537564,9.808997849898796,0.48500277149825965,-0.02,7.756849175593,18.906441364593263,18.31174431723433
AM.R663D.event.20251208T142747,R663D,AM.R663D.event.20251208T142747.mseed,p0_e06,6.821899518638768,13.70481305942147,6.8829135407827025,0.5995951463079272,1.43,11.366634800314726,10.4553987699227,13.044500572422487
AM.R663D.event.20251208T142747,R663D,AM.R663D.event.20251208T142747.mseed,p01_e07,6.821899518638768,9.509352746817582,2.687453228178814,0.5066765880233299,1.75,6.253249612098954,5.92621494795052,8.774731589893863
AM.R663D.event.20251208T142747,R663D,AM.R663D.event.20251208T142747.mseed,p05_e16,6.821899518638768,6.338062293436309,-0.48383722520245875,0.3978727754554576,2.0,6.888243200723068,7.0817891647345705,9.342935192573357
AM.R663D.event.20260101T065417,R663D,AM.R663D.event.20260101T065417.mseed,Raw,12.537578115462914,12.537578115462914,0.0,1.0,,,,
AM.R663D.event.20260101T065417,R663D,AM.R663D.event.20260101T065417.mseed,Bandpass,12.537578115462914,10.760460806179937,-1.7771173092829766,0.3582239506928998,,0.16548128241003043,0.0003439343230487722,1.6867378699138766
AM.R663D.event.20260101T065417,R663D,AM.R663D.event.20260101T065417.mseed,Wiener,12.537578115462914,16.118288615179278,3.580710499716364,0.5868513339620319,,9.886377082427487,10.012716210247994,2.6405878720648044
AM.R663D.event.20260101T065417,R663D,AM.R663D.event.20260101T065417.mseed,p0_e06,12.537578115462914,11.401909738267495,-1.1356683771954188,0.2759075638476002,,7.383777802824894,14.006202227813025,9.683226421523296
AM.R663D.event.20260101T065417,R663D,AM.R663D.event.20260101T065417.mseed,p01_e07,12.537578115462914,7.862021982566758,-4.675556132896156,0.4187676355553817,,3.6447304912995215,9.865794573943605,6.72866974664841
AM.R663D.event.20260101T065417,R663D,AM.R663D.event.20260101T065417.mseed,p05_e16,12.537578115462914,6.815342360973412,-5.7222357544895015,0.3009068369237723,,6.623301309024067,12.811966772999874,10.387873423869147
AM.R663D.event.20260113T074618,R663D,AM.R663D.event.20260113T074618.mseed,Raw,1.5052938710826278,1.5052938710826278,0.0,1.0,,,,
AM.R663D.event.20260113T074618,R663D,AM.R663D.event.20260113T074618.mseed,Bandpass,1.5052938710826278,1.1689272470883307,-0.33636662399429706,0.4028627926961,1.2,0.3437601984030841,0.0007298095445467008,0.8715908223503285
AM.R663D.event.20260113T074618,R663D,AM.R663D.event.20260113T074618.mseed,Wiener,1.5052938710826278,13.848861408334587,12.343567537251959,0.34814005008447757,-1.36,7.514509661951348,10.733227687469055,17.9890792982488
AM.R663D.event.20260113T074618,R663D,AM.R663D.event.20260113T074618.mseed,p0_e06,1.5052938710826278,5.860987968451572,4.355694097368945,0.28302751427758555,1.76,2.5969181761944524,8.609312575189454,14.708409895656851
AM.R663D.event.20260113T074618,R663D,AM.R663D.event.20260113T074618.mseed,p01_e07,1.5052938710826278,0.2943183216776315,-1.2109755494049963,0.35413829415389236,,-0.30887405786112687,5.38211834433314,10.771493886837726
AM.R663D.event.20260113T074618,R663D,AM.R663D.event.20260113T074618.mseed,p05_e16,1.5052938710826278,1.1548571534133159,-0.35043671766931195,0.36996788285412535,,0.9155207897138439,8.656002766152367,14.65402815765129
AM.R663D.event.20260122T125349,R663D,AM.R663D.event.20260122T125349.mseed,Raw,2.0446847807011,2.0446847807011,0.0,1.0,,,,
AM.R663D.event.20260122T125349,R663D,AM.R663D.event.20260122T125349.mseed,Bandpass,2.0446847807011,1.8718831029853653,-0.17280167771573463,0.3623889570450818,,0.01858675594315741,0.0004524680813525974,1.609279547936399
AM.R663D.event.20260122T125349,R663D,AM.R663D.event.20260122T125349.mseed,Wiener,2.0446847807011,8.976846461179314,6.932161680478213,0.31530106730005814,1.91,8.314275450414167,10.675285911286146,10.413740191046687
AM.R663D.event.20260122T125349,R663D,AM.R663D.event.20260122T125349.mseed,p0_e06,2.0446847807011,3.4706007527937643,1.4259159720926644,0.3625521110004478,,7.135513788963121,11.800574832713897,9.252160491184947
AM.R663D.event.20260122T125349,R663D,AM.R663D.event.20260122T125349.mseed,p01_e07,2.0446847807011,2.3488486416470606,0.3041638609459607,0.3105738096763056,,4.895029886344656,10.89885459855771,7.6039439647919735
AM.R663D.event.20260122T125349,R663D,AM.R663D.event.20260122T125349.mseed,p05_e16,2.0446847807011,1.174644247052551,-0.8700405336485488,0.25033724972444094,,7.063715142527717,12.19369032935439,10.692929023832273
AM.R663D.event.20260212T134545,R663D,AM.R663D.event.20260212T134545.mseed,Raw,-0.38908411639064844,-0.38908411639064844,0.0,1.0,-0.45,,,
AM.R663D.event.20260212T134545,R663D,AM.R663D.event.20260212T134545.mseed,Bandpass,-0.38908411639064844,-1.131958801083732,-0.7428746846930836,0.40668842577601455,-0.34,0.020073659807884673,0.000673574029981854,2.1294075009946245
AM.R663D.event.20260212T134545,R663D,AM.R663D.event.20260212T134545.mseed,Wiener,-0.38908411639064844,-1.6380136473224247,-1.2489295309317763,0.3307588087023602,,8.963061621885535,21.19233454299509,25.039302538033297
AM.R663D.event.20260212T134545,R663D,AM.R663D.event.20260212T134545.mseed,p0_e06,-0.38908411639064844,-1.9905578557322747,-1.6014737393416263,0.45950337792756724,-0.41,4.147043768936544,8.65319912378448,10.334866199117219
AM.R663D.event.20260212T134545,R663D,AM.R663D.event.20260212T134545.mseed,p01_e07,-0.38908411639064844,-1.860096216093758,-1.4710120997031095,0.41677153888518975,-0.4,2.878353620980541,6.501576127514579,8.764855979504063
AM.R663D.event.20260212T134545,R663D,AM.R663D.event.20260212T134545.mseed,p05_e16,-0.38908411639064844,-2.1845350861841912,-1.7954509697935428,0.2894215708368325,-0.31,5.614283167588636,9.923420037799856,12.225828504581159
AM.R663D.event.20260525T220238,R663D,AM.R663D.event.20260525T220238.mseed,Raw,6.64266837141971,6.64266837141971,0.0,1.0,-0.5,,,
AM.R663D.event.20260525T220238,R663D,AM.R663D.event.20260525T220238.mseed,Bandpass,6.64266837141971,4.6866332382995655,-1.9560351331201442,0.3524923485851922,-1.26,-0.10240813606360981,0.00021935616254660498,1.2547043199622272
AM.R663D.event.20260525T220238,R663D,AM.R663D.event.20260525T220238.mseed,Wiener,6.64266837141971,13.60103942011275,6.95837104869304,0.9048660901370149,1.74,10.284359532902632,14.164945498747343,18.543727856626276
AM.R663D.event.20260525T220238,R663D,AM.R663D.event.20260525T220238.mseed,p0_e06,6.64266837141971,11.71748001706688,5.07481164564717,0.6776467786852775,1.16,9.487429902246147,10.621544892980209,12.442903064099793
AM.R663D.event.20260525T220238,R663D,AM.R663D.event.20260525T220238.mseed,p01_e07,6.64266837141971,9.65521470649991,3.0125463350802004,0.5333879619228622,-0.79,5.92424701871991,7.58365632307795,9.305925513261375
