case_id,event_template,station_template,noise_files,station_noise,onset_s,target_snr_db,method,recovery_fraction,background_suppression_db,clean_snr_abs,identity_clean_snr_abs,clean_snr_gain_vs_identity,amp_ratio_clean,lag_s,corr_z
8,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,0.0,OracleRecovery90,0.9,19.99999983649004,19.999999715534532,-1.3113993560455105e-07,19.999999846674466,0.9979605078697205,0.0,0.9931253166722943
9,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,5.0,Identity,0.0,-1.0819754174728555e-12,5.00000036331193,5.00000036331193,0.0,0.9797428846359253,0.0,0.8329459420136927
9,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,5.0,OracleRecovery30,0.3,3.0980393342232935,8.098039690357023,5.00000036331193,3.098039327045093,0.9873437881469727,0.0,0.9068847546582184
9,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,5.0,OracleRecovery50,0.5,6.0205999132774615,11.020600280314062,5.00000036331193,6.020599917002132,0.9924111366271973,0.0,0.9491463813290876
9,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,5.0,OracleRecovery70,0.7,10.457574559884264,15.457574898151456,5.00000036331193,10.457574534839527,0.9965593218803406,0.0,0.9807855333771159
9,AM.R0BD5.event.20260414T210629.mseed,R0BD5,AM.RCCE6.noise.20250902T172254.mseed;AM.RD349.noise.20250603T222341.mseed;AM.R663D.noise.20250807T000025.mseed,RCCE6,18.76,5.0,OracleRecovery90,0.9,19.999999838745758,25.000000332005943,5.00000036331193,19.999999968694013,0.9988531470298767,0.0,0.9978115674482342
10,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,-5.0,Identity,0.0,-6.142765961944656e-13,-5.000000011188398,-5.000000011188398,0.0,3.2040205001831055,0.0,0.2916260077913748
10,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,-5.0,OracleRecovery30,0.3,3.0980393367528913,-1.901960692074566,-5.000000011188398,3.098039319113832,2.3972761631011963,0.0,0.4031003681731914
10,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,-5.0,OracleRecovery50,0.5,6.020599913278396,1.0205999150223046,-5.000000011188398,6.020599926210703,1.87238609790802,0.0,0.5277145199521468
10,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,-5.0,OracleRecovery70,0.7,10.457574545727645,5.45757452765728,-5.000000011188398,10.457574538845677,1.456565499305725,0.0,0.7218660906394897
10,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,-5.0,OracleRecovery90,0.9,19.99999985283796,14.99999979921517,-5.000000011188398,19.999999810403565,1.0923949480056763,0.0,0.953189088434394
11,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,0.0,Identity,0.0,-1.0916186921383896e-12,1.947782250133723e-07,1.947782250133723e-07,0.0,2.0575835704803467,0.0,0.48266775928581274
11,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,0.0,OracleRecovery30,0.3,3.0980393166382765,3.0980395263116236,1.947782250133723e-07,3.0980393315333985,1.5689107179641724,0.0,0.6209779037987345
11,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,0.0,OracleRecovery50,0.5,6.02059991327744,6.020600111499261,1.947782250133723e-07,6.020599916721037,1.4130758047103882,0.0,0.7440781126390428
11,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,0.0,OracleRecovery70,0.7,10.457574562125622,10.457574746797189,1.947782250133723e-07,10.457574552018963,1.2144627571105957,0.0,0.8811876950012458
11,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,0.0,OracleRecovery90,0.9,19.999999863184765,20.000000040591313,1.947782250133723e-07,19.99999984581309,1.0849528312683105,0.0,0.9845071320236085
12,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,5.0,Identity,0.0,-1.9411911901719836e-12,4.999999723683054,4.999999723683054,0.0,1.484992504119873,0.0,0.7031819397475784
12,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,5.0,OracleRecovery30,0.3,3.0980393378275473,8.098039104211033,4.999999723683054,3.098039380527979,1.2972753047943115,0.0,0.8171801941988212
12,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,5.0,OracleRecovery50,0.5,6.02059991327574,11.020599633739277,4.999999723683054,6.020599910056223,1.190955400466919,0.0,0.8934809289241765
12,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,5.0,OracleRecovery70,0.7,10.457574556063596,15.45757424350142,4.999999723683054,10.457574519818365,1.0849322080612183,0.0,0.9575916174602139
12,AM.R0BD5.event.20260418T212920.mseed,R0BD5,AM.R2004.noise.20250609T031408.mseed;AM.R24AE.noise.20250607T091120.mseed;AM.RAB7F.noise.20250625T194145.mseed,R2004,19.65,5.0,OracleRecovery90,0.9,19.999999843419452,24.999999606609528,4.999999723683054,19.999999882926474,1.0706967115402222,0.0,0.9950307425949608
13,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,-5.0,Identity,0.0,-5.4002338126984245e-14,-5.000000013572382,-5.000000013572382,0.0,2.78029465675354,0.0,0.5171173386649026
13,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,-5.0,OracleRecovery30,0.3,3.098039333858713,-1.9019606835626637,-5.000000013572382,3.0980393300097187,2.1764369010925293,0.0,0.6480488424887797
13,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,-5.0,OracleRecovery50,0.5,6.020599913279515,1.0205998924893975,-5.000000013572382,6.02059990606178,1.7242522239685059,0.0,0.7628652646896936
13,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,-5.0,OracleRecovery70,0.7,10.45757455675453,5.45757454534662,-5.000000013572382,10.457574558919003,1.252790093421936,0.0,0.8895807217810038
13,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,-5.0,OracleRecovery90,0.9,19.999999850306942,14.999999788581091,-5.000000013572382,19.999999802153475,0.9882978200912476,0.0,0.9853893993958923
